Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

04:38:41 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:41:53 PM IST     all     12.48      0.00      6.58      0.17      0.00     80.77
04:41:54 PM IST     all     12.65      0.00      6.15      0.17      0.00     81.03
04:41:55 PM IST     all     12.68      0.00      6.76      0.08      0.00     80.47
04:41:56 PM IST     all     12.81      0.00      6.87      0.25      0.00     80.07
04:41:57 PM IST     all     12.10      0.00      6.90      0.09      0.00     80.92
04:41:58 PM IST     all     11.99      0.00      6.51      0.17      0.00     81.34
04:41:59 PM IST     all     11.79      0.00      7.72      0.17      0.00     80.32
04:42:00 PM IST     all     13.10      0.00      6.21      0.09      0.00     80.61
04:42:01 PM IST     all     13.16      0.00      6.45      0.17      0.00     80.22
04:42:02 PM IST     all     13.16      0.00      6.45      0.08      0.00     80.31
04:42:03 PM IST     all     13.22      0.00      6.27      0.17      0.00     80.34
04:42:04 PM IST     all     13.55      0.00      6.31      0.34      0.00     79.80
04:42:05 PM IST     all     12.82      0.00      7.39      0.25      0.00     79.54
04:42:06 PM IST     all     13.09      0.00      6.84      0.08      0.00     79.98
04:42:07 PM IST     all     13.04      0.00      7.20      0.17      0.00     79.59
04:42:08 PM IST     all     13.81      0.00      7.55      0.26      0.00     78.39
04:42:09 PM IST     all     14.35      0.00      7.89      0.42      0.00     77.33
04:42:10 PM IST     all     12.36      0.00      7.50      0.09      0.00     80.05
04:42:11 PM IST     all     13.55      0.00      6.69      0.34      0.00     79.42
04:42:12 PM IST     all     14.72      0.00      7.70      0.42      0.00     77.16
04:42:13 PM IST     all     13.43      0.00      7.09      0.08      0.00     79.39
04:42:14 PM IST     all     16.40      0.00      6.80      0.25      0.00     76.55
04:42:15 PM IST     all     12.46      0.00      6.66      0.17      0.00     80.72
04:42:16 PM IST     all     12.48      0.00      7.59      0.25      0.00     79.68
04:42:17 PM IST     all     12.66      0.00      6.97      0.08      0.00     80.29
04:42:18 PM IST     all     14.26      0.00      6.80      0.34      0.00     78.61
04:42:19 PM IST     all     13.81      0.00      6.78      0.17      0.00     79.24
04:42:20 PM IST     all     13.76      0.00      7.17      0.34      0.00     78.73
04:42:21 PM IST     all     13.44      0.00      6.89      0.17      0.00     79.51
04:42:22 PM IST     all     13.87      0.00      7.11      0.17      0.00     78.85
04:42:23 PM IST     all     15.52      0.00      6.86      1.03      0.00     76.59
04:42:24 PM IST     all     18.10      0.00      6.88      0.42      0.00     74.60
04:42:25 PM IST     all     14.29      0.00      7.14      0.34      0.00     78.23
04:42:26 PM IST     all     14.05      0.00      5.91      0.26      0.00     79.78
04:42:27 PM IST     all     20.34      0.00      6.67      0.68      0.00     72.31
04:42:28 PM IST     all     13.50      0.00      7.64      0.17      0.00     78.69
04:42:29 PM IST     all     17.66      0.00      6.62      0.17      0.00     75.55
04:42:30 PM IST     all     13.20      0.00      6.51      0.25      0.00     80.03
04:42:31 PM IST     all     12.26      0.00      6.55      0.17      0.00     81.02
04:42:32 PM IST     all     13.40      0.00      6.53      0.17      0.00     79.90
04:42:33 PM IST     all     14.00      0.00      6.16      0.17      0.00     79.68
04:42:34 PM IST     all     13.24      0.00      6.49      0.25      0.00     80.02
04:42:35 PM IST     all     12.42      0.00      7.26      0.17      0.00     80.15
04:42:36 PM IST     all     13.21      0.00      6.86      0.25      0.00     79.68
04:42:37 PM IST     all     12.69      0.00      6.94      0.17      0.00     80.20
04:42:38 PM IST     all     12.63      0.00      6.91      0.17      0.00     80.29
04:42:39 PM IST     all     11.97      0.00      7.39      0.25      0.00     80.39
04:42:40 PM IST     all     13.39      0.00      6.02      0.08      0.00     80.51
04:42:41 PM IST     all     12.43      0.00      6.68      0.26      0.00     80.63
04:42:42 PM IST     all     12.76      0.00      8.56      0.68      0.00     78.00
04:42:43 PM IST     all     18.29      0.00      7.37      0.51      0.00     73.84
04:42:44 PM IST     all     14.53      0.00      6.75      0.85      0.00     77.86
04:42:45 PM IST     all     13.71      0.00      6.73      1.19      0.00     78.36
04:42:46 PM IST     all     16.71      0.00      7.42      0.77      0.00     75.11
04:42:47 PM IST     all     13.76      0.00      7.44      0.17      0.00     78.63
04:42:48 PM IST     all     16.87      0.00      7.28      0.26      0.00     75.60
04:42:49 PM IST     all     13.78      0.00      7.23      0.43      0.00     78.57
04:42:50 PM IST     all     14.04      0.00      6.63      0.60      0.00     78.73
04:42:51 PM IST     all     16.52      0.00      7.67      0.60      0.00     75.21
04:42:52 PM IST     all     14.55      0.00      7.06      0.68      0.00     77.70
04:42:53 PM IST     all     14.49      0.00      6.86      0.34      0.00     78.30
