Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

03:46:52 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:51:34 PM IST     all     14.65      0.00      7.71      0.17      0.00     77.48
03:51:35 PM IST     all     23.16      0.00      8.40      0.43      0.00     68.01
03:51:36 PM IST     all     17.81      0.00      8.22      0.00      0.00     73.97
03:51:37 PM IST     all     14.21      0.00      7.23      0.25      0.00     78.30
03:51:38 PM IST     all     14.04      0.00      6.98      0.00      0.00     78.98
03:51:39 PM IST     all     15.11      0.00      7.30      0.00      0.00     77.59
03:51:40 PM IST     all     14.04      0.09      7.83      0.34      0.00     77.70
03:51:41 PM IST     all     15.29      0.00      7.05      0.34      0.00     77.32
03:51:42 PM IST     all     12.32      0.00      7.90      0.00      0.00     79.78
03:51:43 PM IST     all     13.48      0.00      6.83      0.00      0.00     79.69
03:51:44 PM IST     all     17.35      0.00      7.09      0.26      0.00     75.30
03:51:45 PM IST     all     20.02      0.00      8.64      0.60      0.00     70.74
03:51:46 PM IST     all     15.95      0.00      8.49      0.51      0.00     75.04
03:51:47 PM IST     all     18.92      0.00      9.08      0.51      0.00     71.49
03:51:48 PM IST     all     19.48      0.00      8.15      0.34      0.00     72.02
03:51:49 PM IST     all     19.35      0.00      7.53      0.34      0.00     72.77
03:51:50 PM IST     all     23.43      0.00      9.17      0.59      0.00     66.81
03:51:51 PM IST     all     18.09      0.00      8.02      0.26      0.00     73.63
03:51:52 PM IST     all     18.36      0.00      7.24      0.26      0.00     74.14
03:51:53 PM IST     all     15.75      0.00      3.45      0.42      0.00     80.37
