Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

04:17:58 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:21:20 PM IST     all     10.03      0.00      5.65      1.01      0.00     83.31
04:21:21 PM IST     all     10.41      0.00      6.01      0.76      0.00     82.81
04:21:22 PM IST     all     10.91      0.00      6.09      0.68      0.00     82.32
04:21:23 PM IST     all     11.87      0.00      6.19      0.59      0.00     81.34
04:21:24 PM IST     all     11.61      0.00      5.85      0.59      0.00     81.95
04:21:25 PM IST     all     11.28      0.00      5.43      0.51      0.00     82.78
04:21:26 PM IST     all     10.76      0.00      6.02      0.34      0.00     82.88
04:21:27 PM IST     all     10.80      0.00      5.23      1.01      0.00     82.95
04:21:28 PM IST     all     10.83      0.00      5.63      0.77      0.00     82.78
04:21:29 PM IST     all     10.69      0.00      6.14      0.67      0.00     82.49
04:21:30 PM IST     all     11.62      0.08      6.52      0.67      0.00     81.10
04:21:31 PM IST     all     10.02      0.00      6.11      0.76      0.00     83.11
04:21:32 PM IST     all     11.66      0.00      5.62      0.84      0.00     81.88
04:21:33 PM IST     all     10.71      0.00      5.86      0.76      0.00     82.67
04:21:34 PM IST     all     10.40      0.00      5.83      0.93      0.00     82.84
04:21:35 PM IST     all     10.08      0.00      5.64      0.68      0.00     83.60
04:21:36 PM IST     all     12.03      0.00      5.93      0.59      0.00     81.44
04:21:37 PM IST     all     11.15      0.00      5.83      0.68      0.00     82.35
04:21:38 PM IST     all     11.06      0.00      5.66      0.76      0.00     82.52
04:21:39 PM IST     all     10.88      0.00      5.99      0.67      0.00     82.46
04:21:40 PM IST     all     10.74      0.00      6.18      0.68      0.00     82.40
04:21:41 PM IST     all      9.53      0.00      6.41      1.10      0.00     82.97
04:21:42 PM IST     all     11.18      0.00      6.01      0.68      0.00     82.13
04:21:43 PM IST     all     11.15      0.00      5.74      0.76      0.00     82.35
04:21:44 PM IST     all      9.72      0.00      6.76      0.68      0.00     82.84
04:21:45 PM IST     all     13.36      0.00      5.41      0.76      0.00     80.47
04:21:46 PM IST     all     11.06      0.00      5.91      0.68      0.00     82.35
04:21:47 PM IST     all     10.60      0.00      5.77      0.76      0.00     82.87
04:21:48 PM IST     all     10.09      0.00      5.51      0.93      0.00     83.46
