Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:56:39 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:00:53 AM IST  all    9.09    0.00    5.89    0.00    0.00    1.18    0.00    0.00    0.00   83.84
12:00:54 AM IST  all    8.75    0.00    5.01    0.00    0.00    1.02    0.00    0.00    0.00   85.22
12:00:55 AM IST  all    8.87    0.00    5.49    0.00    0.00    0.93    0.00    0.00    0.00   84.71
12:00:56 AM IST  all    8.93    0.00    5.22    0.00    0.00    1.26    0.00    0.00    0.00   84.58
12:00:57 AM IST  all    9.42    0.00    5.72    0.00    0.00    0.76    0.00    0.00    0.00   84.10
12:00:58 AM IST  all    8.81    0.00    5.85    0.00    0.00    1.02    0.00    0.00    0.00   84.32
12:00:59 AM IST  all    8.50    0.00    5.52    0.00    0.00    0.51    0.00    0.00    0.00   85.47
12:01:00 AM IST  all   10.04    0.00    5.27    0.00    0.00    1.17    0.00    0.00    0.00   83.51
12:01:01 AM IST  all    8.30    0.00    5.56    0.00    0.00    0.68    0.00    0.00    0.00   85.46
12:01:02 AM IST  all    9.00    0.00    5.43    0.00    0.00    0.85    0.00    0.00    0.00   84.72
12:01:03 AM IST  all    8.99    0.00    6.19    0.08    0.00    0.68    0.00    0.00    0.00   84.05
12:01:04 AM IST  all    9.01    0.00    5.39    0.00    0.00    1.18    0.00    0.00    0.00   84.43
12:01:05 AM IST  all    9.31    0.00    4.91    0.00    0.00    0.93    0.00    0.00    0.00   84.84
12:01:06 AM IST  all    9.27    0.00    5.56    0.00    0.00    1.01    0.00    0.00    0.00   84.16
12:01:07 AM IST  all    8.73    0.00    6.02    0.00    0.00    1.02    0.00    0.00    0.00   84.24
12:01:08 AM IST  all    9.95    0.00    4.97    0.00    0.00    1.18    0.00    0.00    0.00   83.90
12:01:09 AM IST  all    7.97    0.00    5.94    0.00    0.00    0.76    0.00    0.00    0.00   85.33
12:01:10 AM IST  all    9.67    0.00    5.30    0.00    0.00    0.84    0.00    0.00    0.00   84.19
12:01:11 AM IST  all    8.55    0.00    5.39    0.00    0.00    0.94    0.00    0.00    0.00   85.12
12:01:12 AM IST  all    9.24    0.00    5.46    0.00    0.00    0.67    0.00    0.00    0.00   84.62
12:01:13 AM IST  all    8.73    0.00    5.76    0.00    0.00    0.85    0.00    0.00    0.00   84.66
12:01:14 AM IST  all    9.01    0.00    5.39    0.00    0.00    1.43    0.00    0.00    0.00   84.18
12:01:15 AM IST  all    9.31    0.00    5.58    0.00    0.00    0.76    0.00    0.00    0.00   84.35
12:01:16 AM IST  all    9.54    0.00    5.49    0.00    0.00    1.10    0.00    0.00    0.00   83.88
12:01:17 AM IST  all    9.13    0.00    5.24    0.00    0.00    0.85    0.00    0.00    0.00   84.78
12:01:18 AM IST  all   10.19    0.00    5.05    0.00    0.00    0.84    0.00    0.00    0.00   83.91
12:01:19 AM IST  all    9.57    0.00    5.37    0.08    0.00    1.09    0.00    0.00    0.00   83.88
12:01:20 AM IST  all    9.32    0.00    5.79    0.00    0.00    0.84    0.00    0.00    0.00   84.05
12:01:21 AM IST  all    8.47    0.00    5.93    0.00    0.00    0.93    0.00    0.00    0.00   84.66
12:01:22 AM IST  all    9.87    0.00    4.89    0.08    0.00    1.01    0.00    0.00    0.00   84.15
12:01:23 AM IST  all    8.87    0.00    5.74    0.00    0.00    0.84    0.00    0.00    0.00   84.54
12:01:24 AM IST  all    9.13    0.00    6.11    0.00    0.00    0.92    0.00    0.00    0.00   83.84
12:01:25 AM IST  all    9.53    0.00    5.56    0.00    0.00    0.84    0.00    0.00    0.00   84.06
12:01:26 AM IST  all    9.55    0.00    5.16    0.00    0.00    1.10    0.00    0.00    0.00   84.19
12:01:27 AM IST  all    9.47    0.00    5.16    0.00    0.00    1.10    0.00    0.00    0.00   84.28
12:01:28 AM IST  all    9.59    0.00    4.92    0.00    0.00    1.10    0.00    0.00    0.00   84.38
12:01:29 AM IST  all    9.71    0.00    4.81    0.00    0.00    0.93    0.00    0.00    0.00   84.54
12:01:30 AM IST  all    8.54    0.00    5.67    0.00    0.00    1.02    0.00    0.00    0.00   84.77
12:01:31 AM IST  all    8.28    0.00    5.74    0.00    0.00    1.10    0.00    0.00    0.00   84.88
12:01:32 AM IST  all    9.56    0.00    5.37    0.00    0.00    0.92    0.00    0.00    0.00   84.14
12:01:33 AM IST  all    9.10    0.00    5.36    0.00    0.00    0.85    0.00    0.00    0.00   84.69
12:01:34 AM IST  all    8.19    0.00    5.57    0.00    0.00    1.01    0.00    0.00    0.00   85.22
12:01:35 AM IST  all    8.60    0.00    5.82    0.00    0.00    0.93    0.00    0.00    0.00   84.65
12:01:36 AM IST  all    9.18    0.00    4.97    0.00    0.00    1.01    0.00    0.00    0.00   84.84
12:01:37 AM IST  all    9.69    0.00    4.68    0.00    0.00    1.19    0.00    0.00    0.00   84.44
12:01:38 AM IST  all    8.79    0.00    5.92    0.00    0.00    0.93    0.00    0.00    0.00   84.36
12:01:39 AM IST  all    9.27    0.00    4.85    0.09    0.00    0.85    0.00    0.00    0.00   84.95
12:01:40 AM IST  all    9.72    0.00    5.07    0.08    0.00    0.76    0.00    0.00    0.00   84.36
