Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

12:23:11 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:26:22 PM IST  all   12.35    0.00    5.41    0.17    0.00    1.69    0.00    0.00    0.00   80.37
12:26:23 PM IST  all   14.23    0.08    5.13    0.25    0.00    1.52    0.00    0.00    0.00   78.79
12:26:24 PM IST  all   13.10    0.00    5.54    0.25    0.00    1.60    0.00    0.00    0.00   79.51
12:26:25 PM IST  all   13.85    0.00    4.87    0.08    0.00    1.93    0.00    0.00    0.00   79.26
12:26:26 PM IST  all   11.50    0.00    4.08    0.17    0.00    0.75    0.00    0.00    0.00   83.50
12:26:27 PM IST  all    0.59    0.00    0.08    0.08    0.00    0.00    0.00    0.00    0.00   99.25
12:26:28 PM IST  all    0.34    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00   99.58
12:26:29 PM IST  all    1.17    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   98.08
12:26:30 PM IST  all    1.33    0.00    0.66    0.08    0.00    0.00    0.00    0.00    0.00   97.93
12:26:31 PM IST  all    1.18    0.00    0.67    0.08    0.00    0.00    0.00    0.00    0.00   98.07
12:26:32 PM IST  all    0.42    0.00    0.17    0.08    0.00    0.00    0.00    0.00    0.00   99.33
12:26:33 PM IST  all    0.92    0.00    0.50    0.17    0.00    0.00    0.00    0.00    0.00   98.42
12:26:34 PM IST  all    0.08    0.00    0.17    0.08    0.00    0.00    0.00    0.00    0.00   99.67
12:26:35 PM IST  all    1.01    0.00    0.50    0.17    0.00    0.00    0.00    0.00    0.00   98.32
12:26:36 PM IST  all    0.84    0.00    0.42    0.00    0.00    0.00    0.00    0.00    0.00   98.74
12:26:37 PM IST  all    3.01    0.00    0.83    0.33    0.00    0.08    0.00    0.00    0.00   95.74
12:26:38 PM IST  all    1.17    0.00    0.58    0.00    0.00    0.00    0.00    0.00    0.00   98.25
12:26:39 PM IST  all    0.59    0.00    0.42    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:26:40 PM IST  all    0.75    0.00    0.17    0.17    0.00    0.00    0.00    0.00    0.00   98.92
12:26:41 PM IST  all    5.11    0.00    3.86    0.00    0.00    0.25    0.00    0.00    0.00   90.78
12:26:42 PM IST  all   12.02    0.00    8.57    0.34    0.00    1.76    0.00    0.00    0.00   77.31
12:26:43 PM IST  all    9.48    0.00    7.63    0.08    0.00    1.93    0.00    0.00    0.00   80.87
12:26:44 PM IST  all    9.31    0.00    7.63    0.00    0.00    1.76    0.00    0.00    0.00   81.29
12:26:45 PM IST  all    7.84    0.00    6.07    0.08    0.00    1.26    0.00    0.00    0.00   84.74
12:26:46 PM IST  all    8.98    0.00    7.05    0.00    0.00    1.76    0.00    0.00    0.00   82.21
12:26:47 PM IST  all    8.12    0.00    6.53    0.08    0.00    1.76    0.00    0.00    0.00   83.51
12:26:48 PM IST  all    8.11    0.00    6.19    0.00    0.00    1.84    0.00    0.00    0.00   83.86
12:26:49 PM IST  all   20.79    0.00    6.06    0.25    0.00    1.35    0.00    0.00    0.00   71.55
12:26:50 PM IST  all    9.83    0.00    6.47    0.17    0.00    2.35    0.00    0.00    0.00   81.18
12:26:51 PM IST  all   11.89    0.00    8.12    0.25    0.00    1.76    0.00    0.00    0.00   77.97
12:26:52 PM IST  all    1.68    0.00    0.42    0.17    0.00    0.08    0.00    0.00    0.00   97.65
12:26:53 PM IST  all    1.34    0.00    0.75    0.17    0.00    0.00    0.00    0.00    0.00   97.74
12:26:54 PM IST  all    2.69    0.00    2.10    0.17    0.00    0.00    0.00    0.00    0.00   95.05
12:26:55 PM IST  all    7.99    0.00    7.16    0.08    0.00    0.33    0.00    0.00    0.00   84.43
12:26:56 PM IST  all    8.98    0.00    5.70    0.08    0.00    0.50    0.00    0.00    0.00   84.73
12:26:57 PM IST  all    9.44    0.00    6.66    0.17    0.00    0.51    0.00    0.00    0.00   83.24
12:26:58 PM IST  all    9.17    0.00    6.83    0.75    0.00    0.42    0.00    0.00    0.00   82.83
12:26:59 PM IST  all    9.50    0.00    6.25    0.25    0.00    0.42    0.00    0.00    0.00   83.58
12:27:00 PM IST  all    6.73    0.00    6.22    0.08    0.00    0.50    0.00    0.00    0.00   86.46
12:27:01 PM IST  all    7.87    0.00    6.78    0.34    0.00    0.42    0.00    0.00    0.00   84.59
12:27:02 PM IST  all    7.13    0.00    6.29    0.00    0.00    0.25    0.00    0.00    0.00   86.33
12:27:03 PM IST  all    6.93    0.00    5.83    0.08    0.00    0.42    0.00    0.00    0.00   86.74
12:27:04 PM IST  all    4.71    0.00    5.04    0.00    0.00    0.34    0.00    0.00    0.00   89.92
12:27:05 PM IST  all    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
12:27:06 PM IST  all    1.00    0.00    0.42    0.08    0.00    0.00    0.00    0.00    0.00   98.50
12:27:07 PM IST  all    1.16    0.00    0.33    0.17    0.00    0.00    0.00    0.00    0.00   98.34
12:27:08 PM IST  all    1.34    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   98.32
12:27:09 PM IST  all    0.67    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.83
12:27:10 PM IST  all    1.00    0.00    0.25    0.08    0.00    0.00    0.00    0.00    0.00   98.67
12:27:11 PM IST  all    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
12:27:12 PM IST  all    1.17    0.08    0.59    0.17    0.00    0.00    0.00    0.00    0.00   97.99
12:27:13 PM IST  all    1.42    0.00    0.33    0.17    0.00    0.00    0.00    0.00    0.00   98.08
12:27:14 PM IST  all    8.35    0.00    6.66    0.17    0.00    0.67    0.00    0.00    0.00   84.15
12:27:15 PM IST  all   13.34    0.00    8.45    0.00    0.00    1.18    0.00    0.00    0.00   77.03
12:27:16 PM IST  all   13.20    0.00    9.14    0.17    0.00    1.27    0.00    0.00    0.00   76.23
12:27:17 PM IST  all   14.43    0.00    8.02    0.17    0.00    1.27    0.00    0.00    0.00   76.12
12:27:18 PM IST  all   14.05    0.00    7.69    0.17    0.00    1.17    0.00    0.00    0.00   76.92
12:27:19 PM IST  all   15.61    0.08    8.48    0.08    0.00    1.02    0.00    0.00    0.00   74.72
12:27:20 PM IST  all   14.21    0.00    7.99    0.08    0.00    1.09    0.00    0.00    0.00   76.62
12:27:21 PM IST  all   15.23    0.00    8.63    0.17    0.00    1.18    0.00    0.00    0.00   74.79
12:27:22 PM IST  all   15.30    0.00    8.37    0.08    0.00    0.93    0.00    0.00    0.00   75.32
12:27:23 PM IST  all   14.21    0.00    8.21    0.00    0.00    1.61    0.00    0.00    0.00   75.97
12:27:24 PM IST  all   10.69    0.00    7.63    0.17    0.00    0.93    0.00    0.00    0.00   80.58
12:27:25 PM IST  all    0.75    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   98.91
