Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:41:06 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:43:28 PM IST  all   11.06    0.00    4.65    0.68    0.00    1.27    0.00    0.00    0.00   82.35
11:43:29 PM IST  all   10.14    0.00    4.90    0.85    0.00    1.44    0.00    0.00    0.00   82.67
11:43:30 PM IST  all   10.41    0.00    4.82    0.76    0.00    1.35    0.00    0.00    0.00   82.66
11:43:31 PM IST  all   11.46    0.00    4.72    0.84    0.00    1.26    0.00    0.00    0.00   81.72
11:43:32 PM IST  all   10.23    0.00    4.26    0.77    0.00    1.45    0.00    0.00    0.00   83.29
11:43:33 PM IST  all   11.07    0.00    3.97    0.76    0.00    1.78    0.00    0.00    0.00   82.42
11:43:34 PM IST  all   10.24    0.00    5.08    0.76    0.00    1.44    0.00    0.00    0.00   82.49
11:43:35 PM IST  all   10.55    0.00    4.89    0.68    0.00    1.86    0.00    0.00    0.00   82.03
11:43:36 PM IST  all   11.53    0.00    4.93    0.75    0.00    1.25    0.00    0.00    0.00   81.54
11:43:37 PM IST  all   10.87    0.00    4.72    0.67    0.00    1.35    0.00    0.00    0.00   82.39
11:43:38 PM IST  all   11.69    0.00    4.07    0.76    0.00    1.27    0.00    0.00    0.00   82.20
11:43:39 PM IST  all   10.79    0.00    4.25    0.68    0.00    1.53    0.00    0.00    0.00   82.75
11:43:40 PM IST  all   11.16    0.00    4.61    0.67    0.00    2.01    0.00    0.00    0.00   81.54
11:43:41 PM IST  all   10.68    0.00    3.73    0.76    0.00    1.95    0.00    0.00    0.00   82.88
11:43:42 PM IST  all   11.84    0.00    4.79    0.84    0.00    1.26    0.00    0.00    0.00   81.28
11:43:43 PM IST  all   10.72    0.00    3.32    0.77    0.00    1.70    0.00    0.00    0.00   83.49
11:43:44 PM IST  all   10.04    0.00    4.77    0.77    0.00    1.36    0.00    0.00    0.00   83.06
11:43:45 PM IST  all   11.07    0.00    4.56    1.01    0.00    0.85    0.00    0.00    0.00   82.50
11:43:46 PM IST  all   10.79    0.00    4.64    0.76    0.00    1.43    0.00    0.00    0.00   82.38
11:43:47 PM IST  all   10.52    0.00    4.75    0.76    0.00    1.36    0.00    0.00    0.00   82.61
11:43:48 PM IST  all   11.40    0.00    4.05    0.76    0.00    1.86    0.00    0.00    0.00   81.93
11:43:49 PM IST  all    9.97    0.00    4.43    0.77    0.00    1.45    0.00    0.00    0.00   83.38
11:43:50 PM IST  all   10.96    0.00    5.19    0.84    0.00    1.17    0.00    0.00    0.00   81.84
11:43:51 PM IST  all   10.71    0.00    4.81    0.67    0.00    1.60    0.00    0.00    0.00   82.21
11:43:52 PM IST  all   11.65    0.00    4.86    0.75    0.00    1.34    0.00    0.00    0.00   81.39
11:43:53 PM IST  all   10.84    0.00    4.49    0.68    0.00    1.52    0.00    0.00    0.00   82.47
11:43:54 PM IST  all   10.29    0.00    4.51    0.77    0.00    1.53    0.00    0.00    0.00   82.91
11:43:55 PM IST  all   11.60    0.00    4.67    0.75    0.00    1.67    0.00    0.00    0.00   81.30
11:43:56 PM IST  all   11.53    0.00    3.76    0.68    0.00    1.54    0.00    0.00    0.00   82.49
11:43:57 PM IST  all   10.74    0.00    4.48    0.68    0.00    1.69    0.00    0.00    0.00   82.40
11:43:58 PM IST  all   10.36    0.00    4.24    0.85    0.00    1.36    0.00    0.00    0.00   83.19
11:43:59 PM IST  all   11.77    0.00    3.87    0.67    0.00    1.60    0.00    0.00    0.00   82.09
11:44:00 PM IST  all   11.60    0.00    5.29    0.76    0.00    1.43    0.00    0.00    0.00   80.92
11:44:01 PM IST  all   10.92    0.00    4.15    0.76    0.00    1.44    0.00    0.00    0.00   82.73
11:44:02 PM IST  all   10.67    0.00    4.18    0.77    0.00    1.02    0.00    0.00    0.00   83.35
11:44:03 PM IST  all   11.12    0.00    4.38    0.76    0.00    1.60    0.00    0.00    0.00   82.14
11:44:04 PM IST  all   11.28    0.00    3.56    0.76    0.00    1.44    0.00    0.00    0.00   82.95
11:44:05 PM IST  all   11.19    0.00    4.66    0.76    0.00    1.10    0.00    0.00    0.00   82.29
11:44:06 PM IST  all   11.29    0.00    4.63    0.84    0.00    1.68    0.00    0.00    0.00   81.55
11:44:07 PM IST  all   11.39    0.00    4.61    0.67    0.00    1.51    0.00    0.00    0.00   81.83
11:44:08 PM IST  all   28.23    0.00    4.06    0.68    0.00    1.61    0.00    0.00    0.00   65.43
11:44:09 PM IST  all   11.34    0.00    4.71    0.67    0.00    1.60    0.00    0.00    0.00   81.68
11:44:10 PM IST  all   10.80    0.00    4.08    0.77    0.00    1.36    0.00    0.00    0.00   82.99
11:44:11 PM IST  all   11.35    0.00    4.04    0.84    0.00    1.43    0.00    0.00    0.00   82.34
11:44:12 PM IST  all   11.01    0.00    4.66    0.68    0.00    1.27    0.00    0.00    0.00   82.39
11:44:13 PM IST  all   11.75    0.00    3.97    0.76    0.00    1.35    0.00    0.00    0.00   82.16
11:44:14 PM IST  all   10.60    0.00    4.36    0.68    0.00    1.79    0.00    0.00    0.00   82.56
11:44:15 PM IST  all   10.76    0.00    3.90    0.76    0.00    1.69    0.00    0.00    0.00   82.88
11:44:16 PM IST  all   11.36    0.00    4.21    0.76    0.00    1.52    0.00    0.00    0.00   82.15
11:44:17 PM IST  all   10.17    0.00    4.49    0.85    0.00    1.69    0.00    0.00    0.00   82.80
11:44:18 PM IST  all   10.90    0.00    4.56    0.76    0.00    1.61    0.00    0.00    0.00   82.16
11:44:19 PM IST  all   11.18    0.00    4.06    0.76    0.00    1.44    0.00    0.00    0.00   82.56
11:44:20 PM IST  all   10.75    0.00    5.00    0.85    0.00    1.27    0.00    0.00    0.00   82.13
11:44:21 PM IST  all   10.03    0.00    5.14    0.76    0.00    1.52    0.00    0.00    0.00   82.55
11:44:22 PM IST  all   11.37    0.00    3.99    0.68    0.00    1.27    0.00    0.00    0.00   82.70
11:44:23 PM IST  all   10.30    0.00    4.26    0.77    0.00    1.45    0.00    0.00    0.00   83.23
11:44:24 PM IST  all   11.13    0.00    4.59    0.34    0.00    1.27    0.00    0.00    0.00   82.67
11:44:25 PM IST  all   10.45    0.00    4.02    0.51    0.00    1.46    0.00    0.00    0.00   83.56
11:44:26 PM IST  all   12.22    0.00    4.27    0.59    0.00    1.59    0.00    0.00    0.00   81.34
11:44:27 PM IST  all   11.47    0.00    4.47    0.76    0.00    1.35    0.00    0.00    0.00   81.96
11:44:28 PM IST  all   10.66    0.00    4.95    0.67    0.00    1.68    0.00    0.00    0.00   82.03
11:44:29 PM IST  all   11.38    0.00    4.55    0.67    0.00    1.10    0.00    0.00    0.00   82.29
11:44:30 PM IST  all   10.65    0.00    4.73    0.76    0.00    1.44    0.00    0.00    0.00   82.42
11:44:31 PM IST  all   10.94    0.00    4.75    0.68    0.00    1.27    0.00    0.00    0.00   82.36
11:44:32 PM IST  all   11.09    0.00    4.96    0.76    0.00    1.34    0.00    0.00    0.00   81.85
11:44:33 PM IST  all   10.48    0.00    4.73    0.76    0.00    1.52    0.00    0.00    0.00   82.50
11:44:34 PM IST  all   10.18    0.00    4.58    0.76    0.00    1.70    0.00    0.00    0.00   82.78
11:44:35 PM IST  all   10.62    0.00    3.91    0.85    0.00    1.61    0.00    0.00    0.00   83.01
11:44:36 PM IST  all   10.61    0.00    4.80    0.76    0.00    1.26    0.00    0.00    0.00   82.56
11:44:37 PM IST  all   10.98    0.00    4.17    0.85    0.00    1.28    0.00    0.00    0.00   82.72
11:44:38 PM IST  all   11.17    0.00    4.31    0.68    0.00    1.35    0.00    0.00    0.00   82.49
11:44:39 PM IST  all   10.70    0.00    5.14    0.84    0.00    1.43    0.00    0.00    0.00   81.89
11:44:40 PM IST  all   11.27    0.00    4.71    0.67    0.00    1.18    0.00    0.00    0.00   82.17
11:44:41 PM IST  all   11.29    0.00    4.47    0.67    0.00    1.35    0.00    0.00    0.00   82.22
11:44:42 PM IST  all   10.85    0.00    4.58    0.68    0.00    1.53    0.00    0.00    0.00   82.37
11:44:43 PM IST  all   11.09    0.00    4.62    0.67    0.00    1.51    0.00    0.00    0.00   82.10
11:44:44 PM IST  all   10.41    0.00    4.74    0.76    0.00    1.35    0.00    0.00    0.00   82.73
11:44:45 PM IST  all   11.01    0.00    5.00    0.68    0.00    1.61    0.00    0.00    0.00   81.71
11:44:46 PM IST  all   11.19    0.00    4.46    0.67    0.00    1.43    0.00    0.00    0.00   82.25
11:44:47 PM IST  all   11.01    0.00    4.71    0.67    0.00    1.68    0.00    0.00    0.00   81.93
11:44:48 PM IST  all    9.99    0.00    5.00    0.85    0.00    1.52    0.00    0.00    0.00   82.64
11:44:49 PM IST  all   11.40    0.00    3.80    0.68    0.00    1.52    0.00    0.00    0.00   82.60
11:44:50 PM IST  all   10.44    0.00    4.80    0.76    0.00    1.85    0.00    0.00    0.00   82.15
11:44:51 PM IST  all   11.56    0.00    4.14    0.76    0.00    1.60    0.00    0.00    0.00   81.94
11:44:52 PM IST  all   10.34    0.00    4.66    0.76    0.00    1.44    0.00    0.00    0.00   82.80
11:44:53 PM IST  all   10.64    0.00    4.56    0.84    0.00    1.35    0.00    0.00    0.00   82.60
11:44:54 PM IST  all   10.62    0.00    4.47    0.84    0.00    1.60    0.00    0.00    0.00   82.46
11:44:55 PM IST  all   10.98    0.00    4.14    0.76    0.00    1.44    0.00    0.00    0.00   82.69
11:44:56 PM IST  all   11.60    0.00    3.98    0.76    0.00    1.44    0.00    0.00    0.00   82.22
11:44:57 PM IST  all   11.09    0.00    4.29    0.67    0.00    1.68    0.00    0.00    0.00   82.27
11:44:58 PM IST  all   11.41    0.00    4.70    0.76    0.00    1.59    0.00    0.00    0.00   81.54
11:44:59 PM IST  all    9.81    0.00    4.22    0.69    0.00    1.46    0.00    0.00    0.00   83.82
11:45:00 PM IST  all   10.95    0.00    5.05    0.76    0.00    1.60    0.00    0.00    0.00   81.63
11:45:01 PM IST  all   10.77    0.00    4.62    0.60    0.00    1.20    0.00    0.00    0.00   82.82
11:45:02 PM IST  all   10.90    0.00    4.56    0.68    0.00    1.60    0.00    0.00    0.00   82.26
11:45:03 PM IST  all   10.07    0.00    4.27    0.77    0.00    1.28    0.00    0.00    0.00   83.62
11:45:04 PM IST  all   10.77    0.00    4.88    0.67    0.00    1.26    0.00    0.00    0.00   82.41
11:45:05 PM IST  all   12.10    0.00    4.20    0.92    0.00    1.26    0.00    0.00    0.00   81.51
11:45:06 PM IST  all   10.98    0.00    4.48    0.68    0.00    1.60    0.00    0.00    0.00   82.26
11:45:07 PM IST  all   10.70    0.00    4.33    0.68    0.00    1.36    0.00    0.00    0.00   82.94
11:45:08 PM IST  all   12.41    0.00    3.71    0.84    0.00    1.52    0.00    0.00    0.00   81.52
11:45:09 PM IST  all   10.51    0.00    4.41    0.85    0.00    1.44    0.00    0.00    0.00   82.80
11:45:10 PM IST  all    9.99    0.00    4.27    0.85    0.00    1.54    0.00    0.00    0.00   83.35
11:45:11 PM IST  all   10.46    0.00    4.55    0.76    0.00    1.77    0.00    0.00    0.00   82.46
11:45:12 PM IST  all   10.93    0.00    4.37    0.84    0.00    1.93    0.00    0.00    0.00   81.92
11:45:13 PM IST  all   11.35    0.00    4.40    0.68    0.00    1.52    0.00    0.00    0.00   82.05
11:45:14 PM IST  all   11.06    0.00    4.69    0.67    0.00    1.84    0.00    0.00    0.00   81.74
11:45:15 PM IST  all   10.04    0.00    4.68    0.68    0.00    1.36    0.00    0.00    0.00   83.23
11:45:16 PM IST  all   11.15    0.00    4.34    0.68    0.00    1.45    0.00    0.00    0.00   82.38
11:45:17 PM IST  all   10.52    0.00    4.24    0.85    0.00    1.44    0.00    0.00    0.00   82.95
11:45:18 PM IST  all   10.95    0.00    4.21    0.67    0.00    1.85    0.00    0.00    0.00   82.31
11:45:19 PM IST  all   10.62    0.00    4.50    0.68    0.00    1.53    0.00    0.00    0.00   82.67
11:45:20 PM IST  all   10.84    0.00    4.54    0.76    0.00    1.60    0.00    0.00    0.00   82.27
