Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:04:49 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:07:44 PM IST  all    9.71    0.00    6.08    0.00    0.00    0.84    0.00    0.00    0.00   83.36
11:07:45 PM IST  all    9.44    0.00    5.82    0.00    0.00    1.26    0.00    0.00    0.00   83.47
11:07:46 PM IST  all    9.64    0.00    6.00    0.00    0.00    1.01    0.00    0.00    0.00   83.35
11:07:47 PM IST  all    9.80    0.00    5.57    0.00    0.00    1.60    0.00    0.00    0.00   83.02
11:07:48 PM IST  all    9.51    0.00    5.94    0.00    0.00    1.10    0.00    0.00    0.00   83.45
11:07:49 PM IST  all    9.25    0.00    6.14    0.08    0.00    1.09    0.00    0.00    0.00   83.43
11:07:50 PM IST  all    8.83    0.00    6.11    0.00    0.00    0.85    0.00    0.00    0.00   84.21
11:07:51 PM IST  all    8.75    0.00    6.14    0.17    0.00    1.26    0.00    0.00    0.00   83.68
11:07:52 PM IST  all   10.39    0.00    5.57    0.00    0.00    0.68    0.00    0.00    0.00   83.36
11:07:53 PM IST  all    9.50    0.00    6.30    0.00    0.00    0.76    0.00    0.00    0.00   83.45
11:07:54 PM IST  all    8.76    0.00    5.70    0.00    0.00    1.02    0.00    0.00    0.00   84.52
11:07:55 PM IST  all   10.12    0.00    5.40    0.00    0.00    1.10    0.00    0.00    0.00   83.39
11:07:56 PM IST  all    9.69    0.00    6.32    0.00    0.00    0.76    0.00    0.00    0.00   83.24
11:07:57 PM IST  all   10.15    0.00    5.58    0.00    0.00    1.35    0.00    0.00    0.00   82.91
11:07:58 PM IST  all    9.63    0.00    5.83    0.00    0.00    1.44    0.00    0.00    0.00   83.11
11:07:59 PM IST  all   10.58    0.00    5.41    0.17    0.00    1.02    0.00    0.00    0.00   82.83
11:08:00 PM IST  all   12.02    0.00    6.44    0.42    0.00    1.19    0.00    0.00    0.00   79.93
11:08:01 PM IST  all   29.63    0.00    6.32    0.51    0.00    0.85    0.00    0.00    0.00   62.68
11:08:02 PM IST  all    9.91    0.00    6.01    0.34    0.00    1.27    0.00    0.00    0.00   82.47
11:08:03 PM IST  all   10.68    0.00    5.55    0.08    0.00    1.35    0.00    0.00    0.00   82.34
11:08:04 PM IST  all    8.83    0.00    6.11    0.00    0.00    0.85    0.00    0.00    0.00   84.21
11:08:05 PM IST  all   10.02    0.00    5.81    0.00    0.00    1.09    0.00    0.00    0.00   83.08
11:08:06 PM IST  all    9.37    0.00    5.37    0.00    0.00    1.11    0.00    0.00    0.00   84.16
11:08:07 PM IST  all    9.70    0.00    6.07    0.00    0.00    0.93    0.00    0.00    0.00   83.31
11:08:08 PM IST  all    9.84    0.00    5.34    0.00    0.00    1.19    0.00    0.00    0.00   83.63
11:08:09 PM IST  all    9.64    0.00    5.84    0.00    0.00    0.59    0.00    0.00    0.00   83.93
11:08:10 PM IST  all   10.03    0.00    5.48    0.00    0.00    0.93    0.00    0.00    0.00   83.56
11:08:11 PM IST  all   10.41    0.00    6.68    0.08    0.00    0.68    0.00    0.00    0.00   82.15
11:08:12 PM IST  all    9.73    0.00    5.41    0.00    0.00    1.35    0.00    0.00    0.00   83.50
11:08:13 PM IST  all    8.64    0.00    6.36    0.00    0.00    1.27    0.00    0.00    0.00   83.73
11:08:14 PM IST  all    9.38    0.00    5.66    0.00    0.00    1.18    0.00    0.00    0.00   83.78
11:08:15 PM IST  all    8.84    0.00    6.21    0.00    0.00    1.11    0.00    0.00    0.00   83.84
11:08:16 PM IST  all    9.58    0.00    5.00    0.08    0.00    1.10    0.00    0.00    0.00   84.22
11:08:17 PM IST  all    9.34    0.00    5.86    0.00    0.00    0.93    0.00    0.00    0.00   83.87
